(1125, 553)
(157, 1026)
(92, 173)
(564, 1210)
(164, 720)
(1, 120)
(467, 616)
(514, 105)
(1001, 879)
(1070, 1198)
(1236, 149)
(555, 316)
(246, 1219)
(4, 703)
(225, 467)
(1160, 792)
(724, 731)
(647, 641)
(627, 576)
(1199, 448)
(342, 1078)
(691, 589)
(705, 6)
(1003, 91)
(231, 579)
(412, 29)
(937, 471)
(1163, 86)
(230, 519)
(531, 1195)
(598, 619)
(446, 881)
(576, 42)
(1263, 643)
(991, 1132)
(206, 14)
(1237, 773)
(387, 488)
(452, 936)
(678, 555)
(161, 1248)
(1106, 1084)
(1126, 817)
(250, 448)
(432, 762)
(967, 809)
(966, 1060)
(1182, 271)
(825, 201)
(60, 1125)
